epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,17304.3,0.43889,0.3794,0.84404,0.94771,0.94591,0.98189,0.91401,0.38523,0.2855,0.8276,0.004819,0.004819,0.004819
159,17417.9,0.43541,0.36988,0.83918,0.93739,0.95158,0.98068,0.91326,0.38423,0.28558,0.82736,0.004786,0.004786,0.004786
160,17538,0.43608,0.37319,0.84249,0.94292,0.95033,0.98035,0.91364,0.38346,0.28573,0.82704,0.004753,0.004753,0.004753
161,17674.5,0.4375,0.37883,0.8428,0.94899,0.94209,0.98078,0.91391,0.38432,0.28804,0.82716,0.00472,0.00472,0.00472
162,17796.6,0.4336,0.37531,0.84337,0.94564,0.94527,0.98065,0.91475,0.38223,0.28518,0.82635,0.004687,0.004687,0.004687
163,17916.4,0.43701,0.37385,0.84483,0.95052,0.93821,0.98111,0.91455,0.38233,0.28523,0.82628,0.004654,0.004654,0.004654
164,18034.2,0.43241,0.37102,0.8413,0.95174,0.9362,0.98098,0.91476,0.38085,0.28546,0.82589,0.004621,0.004621,0.004621
165,18167.1,0.42924,0.37117,0.83939,0.95577,0.93496,0.98152,0.91469,0.38157,0.28352,0.82596,0.004588,0.004588,0.004588
166,18289,0.42568,0.3664,0.84063,0.95176,0.93736,0.98139,0.91523,0.38041,0.28204,0.82576,0.004555,0.004555,0.004555
167,18409.8,0.4329,0.36897,0.84149,0.95417,0.93479,0.98106,0.9143,0.38105,0.28136,0.82576,0.004522,0.004522,0.004522
168,18524.5,0.42825,0.37072,0.8418,0.94876,0.94229,0.98091,0.91559,0.37963,0.28031,0.82559,0.004489,0.004489,0.004489
169,18651.7,0.42714,0.36247,0.8403,0.95172,0.94255,0.98167,0.91596,0.3794,0.27946,0.82565,0.004456,0.004456,0.004456
170,18774.3,0.4301,0.36781,0.84451,0.9516,0.94204,0.98179,0.91577,0.37905,0.27933,0.82533,0.004423,0.004423,0.004423
171,18889.1,0.42735,0.36801,0.84004,0.95469,0.94234,0.98219,0.91496,0.37849,0.27969,0.82511,0.00439,0.00439,0.00439
172,19004,0.42607,0.36769,0.84139,0.95415,0.94256,0.98184,0.91445,0.37853,0.27913,0.8249,0.004357,0.004357,0.004357
173,19138.4,0.42427,0.36313,0.83912,0.95348,0.94298,0.98134,0.91499,0.37805,0.27912,0.82513,0.004324,0.004324,0.004324
174,19263.3,0.42033,0.36035,0.83774,0.95261,0.94299,0.98216,0.91541,0.37756,0.2784,0.8247,0.004291,0.004291,0.004291
175,19383.7,0.42273,0.36001,0.8388,0.95309,0.943,0.98246,0.91614,0.37641,0.27671,0.82433,0.004258,0.004258,0.004258
176,19501.7,0.42039,0.35734,0.83826,0.95244,0.944,0.98189,0.91487,0.37779,0.27849,0.82494,0.004225,0.004225,0.004225
177,19630.2,0.42415,0.36299,0.83883,0.94766,0.94492,0.98183,0.91611,0.37836,0.27921,0.82498,0.004192,0.004192,0.004192
178,19754.4,0.42397,0.3608,0.83808,0.95273,0.93925,0.98139,0.91553,0.37761,0.27908,0.82472,0.004159,0.004159,0.004159
179,19876.8,0.42168,0.362,0.8394,0.95367,0.93934,0.98115,0.91491,0.37753,0.28008,0.82472,0.004126,0.004126,0.004126
180,19993.6,0.41999,0.35999,0.84078,0.94789,0.94227,0.98119,0.91622,0.37709,0.2794,0.8246,0.004093,0.004093,0.004093
181,20116.8,0.41892,0.36013,0.83874,0.94597,0.9455,0.98182,0.91676,0.37635,0.27882,0.82448,0.00406,0.00406,0.00406
182,20246.2,0.4178,0.35659,0.83582,0.94345,0.9487,0.98216,0.91806,0.37483,0.27881,0.82416,0.004027,0.004027,0.004027
183,20361.1,0.41699,0.35775,0.83811,0.94953,0.94305,0.98215,0.91795,0.37373,0.27807,0.82395,0.003994,0.003994,0.003994
184,20475.7,0.41508,0.35132,0.8368,0.94931,0.94353,0.98238,0.91834,0.37383,0.27739,0.82388,0.003961,0.003961,0.003961
185,20603.4,0.41691,0.35597,0.83738,0.94655,0.9469,0.98239,0.91837,0.37337,0.27729,0.82355,0.003928,0.003928,0.003928
186,20737.9,0.41009,0.34805,0.83613,0.95153,0.94159,0.98231,0.91858,0.37345,0.27744,0.8235,0.003895,0.003895,0.003895
