epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,21418.4,0.32628,0.26281,0.8201,0.93957,0.96909,0.98593,0.9364,0.32168,0.22211,0.82557,0.005677,0.005677,0.005677
133,21576.2,0.32353,0.25779,0.81534,0.95429,0.96572,0.98597,0.9385,0.31937,0.21804,0.82414,0.005644,0.005644,0.005644
134,21736.4,0.32144,0.25983,0.81755,0.9524,0.96843,0.98685,0.93981,0.31579,0.21542,0.82268,0.005611,0.005611,0.005611
135,21897.5,0.32073,0.25847,0.81246,0.95495,0.9643,0.98683,0.93918,0.31903,0.21778,0.8247,0.005578,0.005578,0.005578
136,22056,0.3242,0.25754,0.81771,0.95777,0.95863,0.98697,0.93805,0.31998,0.21939,0.82549,0.005545,0.005545,0.005545
137,22220.7,0.32125,0.26105,0.81534,0.95807,0.96203,0.9863,0.93835,0.31866,0.21654,0.82492,0.005512,0.005512,0.005512
138,22389.6,0.32005,0.25698,0.8167,0.96287,0.95177,0.98602,0.93947,0.31674,0.21587,0.82349,0.005479,0.005479,0.005479
139,22543.1,0.31726,0.25416,0.81603,0.95433,0.95665,0.98489,0.93826,0.3156,0.21548,0.82297,0.005446,0.005446,0.005446
140,22706.3,0.31846,0.25564,0.81757,0.94722,0.96389,0.98481,0.93872,0.31357,0.21294,0.822,0.005413,0.005413,0.005413
141,22875.1,0.31534,0.25537,0.81539,0.95737,0.96189,0.9853,0.93817,0.3165,0.21311,0.82355,0.00538,0.00538,0.00538
142,23034.8,0.31809,0.25516,0.81661,0.94882,0.96705,0.98674,0.93915,0.31676,0.21392,0.82455,0.005347,0.005347,0.005347
143,23195.2,0.31602,0.25179,0.81387,0.95533,0.95814,0.98676,0.93952,0.31592,0.21521,0.82399,0.005314,0.005314,0.005314
144,23352.9,0.31197,0.25211,0.81375,0.95491,0.9639,0.98557,0.93907,0.31612,0.21438,0.8234,0.005281,0.005281,0.005281
145,23514.7,0.31485,0.25026,0.81364,0.9498,0.96387,0.98518,0.93908,0.31599,0.21514,0.82428,0.005248,0.005248,0.005248
146,23676.2,0.31355,0.25118,0.81387,0.95886,0.95948,0.98612,0.93951,0.3129,0.21283,0.8235,0.005215,0.005215,0.005215
147,23844.5,0.31342,0.24544,0.81383,0.96009,0.95729,0.9851,0.93984,0.31207,0.21233,0.8232,0.005182,0.005182,0.005182
148,24003.3,0.30754,0.24517,0.81507,0.95669,0.95483,0.98431,0.93849,0.31269,0.21505,0.82379,0.005149,0.005149,0.005149
149,24161.3,0.31209,0.24657,0.81442,0.9532,0.95963,0.98439,0.94026,0.31184,0.21413,0.82344,0.005116,0.005116,0.005116
150,24330.7,0.30695,0.24425,0.81263,0.96269,0.95459,0.98288,0.93773,0.31074,0.21506,0.82296,0.005083,0.005083,0.005083
151,24493.5,0.30406,0.24373,0.81238,0.9532,0.96329,0.9829,0.93672,0.30986,0.21346,0.82255,0.00505,0.00505,0.00505
152,24653.1,0.3074,0.24306,0.813,0.95728,0.96076,0.98206,0.93594,0.3089,0.21346,0.82324,0.005017,0.005017,0.005017
153,24810.9,0.305,0.24121,0.81296,0.95577,0.9633,0.98165,0.93637,0.30912,0.21417,0.82355,0.004984,0.004984,0.004984
